# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Feb 16 10:29:03 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
3.321981103e-01 6.77397e-01 9.99998e-01 9.99999e-01 9.85168e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.87595e-01 9.99999e-01
3.325303084e-01 6.80890e-01 9.99998e-01 9.99999e-01 9.88770e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.88623e-01 9.99999e-01
3.328628387e-01 6.81231e-01 9.99999e-01 9.99999e-01 9.87794e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.89649e-01 9.99999e-01
3.331957015e-01 6.80292e-01 9.99998e-01 9.99999e-01 9.84971e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.90672e-01 9.99999e-01
3.335288972e-01 6.77415e-01 9.99996e-01 9.99999e-01 9.79360e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.91693e-01 9.99999e-01
3.338624261e-01 6.70140e-01 9.99998e-01 9.99999e-01 9.67417e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.92711e-01 9.99999e-01
3.341962886e-01 6.77585e-01 9.99997e-01 9.99999e-01 9.76733e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.93726e-01 9.99999e-01
3.345304848e-01 6.83966e-01 9.99991e-01 9.99999e-01 9.84499e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.94739e-01 9.99999e-01
3.348650153e-01 6.87777e-01 9.99981e-01 9.99999e-01 9.88558e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.95749e-01 9.99999e-01
3.351998803e-01 6.91313e-01 9.99988e-01 9.99999e-01 9.92200e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.96757e-01 9.99996e-01
3.355350802e-01 6.93430e-01 9.99992e-01 9.99999e-01 9.93803e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.97762e-01 9.99992e-01
3.358706153e-01 6.94709e-01 9.99994e-01 9.99999e-01 9.94202e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.98765e-01 9.99996e-01
3.362064859e-01 6.94927e-01 9.99988e-01 9.99999e-01 9.93098e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.99765e-01 9.99996e-01
3.365426924e-01 6.92207e-01 9.99991e-01 9.99999e-01 9.87804e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.00763e-01 9.99992e-01
3.368792351e-01 6.93760e-01 9.99994e-01 9.99999e-01 9.88613e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.01758e-01 9.99993e-01
3.372161143e-01 6.88720e-01 9.99993e-01 9.99999e-01 9.80046e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.02750e-01 9.99993e-01
3.375533304e-01 6.90462e-01 9.99994e-01 9.99999e-01 9.81143e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.03740e-01 9.99993e-01
3.378908838e-01 6.96106e-01 9.99996e-01 9.99999e-01 9.87775e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.04727e-01 9.99993e-01
3.382287747e-01 7.00268e-01 9.99997e-01 9.99999e-01 9.92300e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.05712e-01 9.99987e-01
3.385670034e-01 7.03079e-01 9.99997e-01 9.99999e-01 9.94904e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.06694e-01 9.99981e-01
3.389055704e-01 7.04722e-01 9.99998e-01 9.99999e-01 9.95857e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.07673e-01 9.99970e-01
3.392444760e-01 7.05748e-01 9.99998e-01 9.99999e-01 9.95943e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.08650e-01 9.99960e-01
3.395837205e-01 7.06152e-01 9.99998e-01 9.99999e-01 9.95158e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.09625e-01 9.99946e-01
3.399233042e-01 7.06152e-01 9.99999e-01 9.99999e-01 9.93813e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.10597e-01 9.99930e-01
3.402632275e-01 7.03569e-01 9.99999e-01 9.99999e-01 9.88849e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.11566e-01 9.99909e-01
3.406034907e-01 7.06595e-01 9.99999e-01 9.99999e-01 9.91784e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.12533e-01 9.99880e-01
3.409440942e-01 7.09672e-01 9.99999e-01 9.99999e-01 9.94790e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.13497e-01 9.99846e-01
3.412850383e-01 7.11887e-01 9.99999e-01 9.99999e-01 9.96597e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.14459e-01 9.99801e-01
3.416263234e-01 7.13517e-01 9.99999e-01 9.99999e-01 9.97588e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.15418e-01 9.99752e-01
3.419679497e-01 7.14641e-01 9.99999e-01 9.99999e-01 9.97879e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.16375e-01 9.99699e-01
